"Main.ID","Incident.Type","Incident.ID","Region.of.Incident","Incident.date","Website.date","Incident.year","Incident.month","No..dead","No..missing","No..dead.missing","No..survivors","No..Female","No..Male","No..minors","Country.of.Origin","Region.of.Origin","Cause.of.death..reported.","Cause.of.death..category.","Route","Country.of.Incident","Location.of.death","Latitude","Longitude","UNSD.region","Body.taken.to","Source","Article.title","Link","Source.Quality","Notes","Names","incident_date_clean","incident_date_raw","incident_date_precision","lat","lon","date","dead","missing","dead_missing","survivors","n_female","n_male","n_minors","source_quality","year","month","post_mou","cause_category","cause_reported","incident_type","is_drowning","total_on_board","fatality_rate","grid_lon","grid_lat","grid_1deg","u10_lag0","u10_lag1","u10_lag2","u10_lag3","u10_lag7","v10_lag0","v10_lag1","v10_lag2","v10_lag3","v10_lag7","sst_lag0","sst_lag1","sst_lag2","sst_lag3","sst_lag7","tp_lag0","tp_lag1","tp_lag2","tp_lag3","tp_lag7","i10fg_lag0","i10fg_lag1","i10fg_lag2","i10fg_lag3","i10fg_lag7","swh_lag0","swh_lag1","swh_lag2","swh_lag3","swh_lag7","mwp_lag0","mwp_lag1","mwp_lag2","mwp_lag3","mwp_lag7","hmax_lag0","hmax_lag1","hmax_lag2","hmax_lag3","hmax_lag7","wind_lag0","wind_lag1","wind_lag2","wind_lag3","wind_lag7","swh_day0","wind_day0","sst_day0","i10fg_day0","hmax_day0","mwp_day0"
"2021.MMP00369","Incident","2021.MMP00369","Mediterranean","02.06.2021","2021-06-02",2021,"June",NA,2,2,"70","","2.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Zuwara, Libya - last known location approximately 23km northeast of Zuwara",33.1332066211453,11.9829892685667,"Uncategorized","","Alarm Phone","","https://archive.ph/T0poH",4,"","","2021-06-02","02.06.2021","day",33.1332066211453,11.9829892685667,2021-06-02,0,2,2,70,NA,2,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,72,0.0277777777777778,12,33,"33_12",-7.50772094726562,-8.82795715332031,-3.90414428710938,-4.48428344726562,-1.40335083007812,-1.45730590820312,-3.90321350097656,-2.84626770019531,-4.37449645996094,-3.75935363769531,21.644921875,21.615625,21.359765625,21.244775390625,20.614892578125,0,0,0,0,0,10.3128108978271,11.7583427429199,6.92253112792969,8.12999725341797,6.49040412902832,1.12901329994202,0.973056018352509,0.470095813274384,0.702748358249664,0.6939537525177,5.12774562835693,3.71548843383789,3.85793399810791,3.90554237365723,4.81301021575928,2.13376522064209,1.88610553741455,0.875597834587097,1.32671332359314,1.30374455451965,7.64785030790318,9.65235220736712,4.83151968181274,6.26458436878547,4.01274635698968,1.12901329994202,7.64785030790318,21.644921875,10.3128108978271,2.13376522064209,5.12774562835693
"2021.MMP00377","Incident","2021.MMP00377","Mediterranean","04.06.2021","2021-06-04",2021,"June",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Sabratah, Libya",32.817824,12.450931,"Uncategorized","","IOM Libya","","",4,"Email ALASWAD Muad 08.06.2021","","2021-06-04","04.06.2021","day",32.817824,12.450931,2021-06-04,1,0,1,NA,NA,1,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-5.54347229003906,-5.51351928710938,-0.347564697265625,-5.50569152832031,-3.16229248046875,0.280364990234375,-0.996963500976562,-0.016876220703125,-5.70594787597656,-2.5538330078125,NA,NA,NA,NA,NA,0,0,0,0,0,9.90117263793945,8.39836406707764,4.81183433532715,12.4058036804199,8.528883934021,1.10024929046631,1.34688973426819,1.24034142494202,0.870516955852509,0.526513040065765,4.65615940093994,4.98706150054932,5.07427883148193,3.55777359008789,3.3280668258667,2.08775639533997,2.56752014160156,2.37155818939209,1.68249225616455,0.978866159915924,5.55055758984447,5.60293058600644,0.3479741737695,7.9290907655531,4.06474559644535,1.10024929046631,5.55055758984447,NA,9.90117263793945,2.08775639533997,4.65615940093994
"2021.MMP00378","Incident","2021.MMP00378","Mediterranean","06.06.2021","2021-06-06",2021,"June",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Sabratah, Libya",32.817824,12.450931,"Uncategorized","","IOM Libya","","",4,"Email ALASWAD Muad 08.06.2021","","2021-06-06","06.06.2021","day",32.817824,12.450931,2021-06-06,1,0,1,NA,NA,1,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-1.19065856933594,-6.99617004394531,-5.54347229003906,-5.51351928710938,-3.37686157226562,-1.02555847167969,-0.497695922851562,0.280364990234375,-0.996963500976562,-3.86863708496094,NA,NA,NA,NA,NA,0,0,0,0,0,5.14204502105713,11.9198884963989,9.90117263793945,8.39836406707764,9.83605194091797,0.561115503311157,1.10310292243958,1.10024929046631,1.34688973426819,0.688832342624664,4.13017749786377,4.25361347198486,4.65615940093994,4.98706150054932,4.13454627990723,1.05519258975983,2.12344789505005,2.08775639533997,2.56752014160156,1.29351019859314,1.57144456076792,7.0138503345467,5.55055758984447,5.60293058600644,5.13512872023471,0.561115503311157,1.57144456076792,NA,5.14204502105713,1.05519258975983,4.13017749786377
"2021.MMP00395","Incident","2021.MMP00395","Mediterranean","13.06.2021","2021-06-13",2021,"June",2,NA,2,"","","2.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Abubasla shore (12km west of Zuwara), Libya",32.99993552,11.98125712,"Uncategorized","","IOM Libya","","",4,"Emails ALASWAD Muad 20.06.2021","","2021-06-13","13.06.2021","day",32.99993552,11.98125712,2021-06-13,2,0,2,NA,NA,2,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12,33,"33_12",-2.21334838867188,-3.9173583984375,-1.93748474121094,-1.67343139648438,-4.26878356933594,-4.31315612792969,-1.4501953125,-3.54537963867188,-3.20124816894531,-0.740402221679688,NA,NA,NA,NA,NA,0,0,0,0,0,7.78337955474854,7.2991533279419,7.42374992370605,6.29446220397949,7.53267002105713,0.241355448961258,0.288672924041748,0.351677387952805,0.401169449090958,0.532795190811157,2.5303430557251,3.10297775268555,3.64856433868408,4.20929908752441,4.17314624786377,0.429624855518341,0.530833840370178,0.652628242969513,0.749739468097687,0.999040246009827,4.84790953644288,4.17717168263477,4.04024305020556,3.61225171851511,4.33251758354201,0.241355448961258,4.84790953644288,NA,7.78337955474854,0.429624855518341,2.5303430557251
"2021.MMP00396","Incident","2021.MMP00396","Mediterranean","14.06.2021","2021-06-14",2021,"June",NA,3,3,"","","3.0","","Nigeria","Western Africa","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya - survivors disembarked in at Abussita",33.04659627,12.55254212,"Uncategorized","","IOM Libya","","",4,"Emails ALASWAD Muad 20.06.2021 - reported by family members, who were intercepted by the LCG, upon disembarkation","","2021-06-14","14.06.2021","day",33.04659627,12.55254212,2021-06-14,0,3,3,NA,NA,3,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-1.6143798828125,-0.634246826171875,-3.3548583984375,-0.505844116210938,0.299560546875,-2.19151306152344,-4.04655456542969,-2.2333984375,-3.51608276367188,-5.9107666015625,23.432763671875,23.0169921875,22.828759765625,22.218408203125,20.277001953125,0,0,0,0,0,4.40899085998535,5.22087955474854,6.0081377029419,5.46769523620605,6.7628288269043,0.216424286365509,0.212546855211258,0.281592845916748,0.368523091077805,1.04120981693268,3.24170017242432,2.5921106338501,3.31513595581055,3.90027332305908,4.53525829315186,0.388917088508606,0.384702980518341,0.523021340370178,0.687784492969513,1.98793601989746,2.72193899726969,4.09595811593685,4.03027833458113,3.55228324756004,5.91835267108938,0.216424286365509,2.72193899726969,23.432763671875,4.40899085998535,0.388917088508606,3.24170017242432
"2021.MMP00397","Incident","2021.MMP00397","Mediterranean","15.06.2021","2021-06-15",2021,"June",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Sabratah, Libya",32.817824,12.450931,"Uncategorized","","IOM Libya","","",4,"Emails ALASWAD Muad 20.06.2021","","2021-06-15","15.06.2021","day",32.817824,12.450931,2021-06-15,1,0,1,NA,NA,1,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-2.86114501953125,-1.1134033203125,-1.03659057617188,-2.0423583984375,-0.588043212890625,-3.05093383789062,-1.54502868652344,-3.72624206542969,-1.806640625,-3.8936767578125,NA,NA,NA,NA,NA,0,0,0,0,0,7.74768352508545,5.30156898498535,7.67302799224854,6.2679033279419,7.80517578125,0.250176727771759,0.216424286365509,0.212546855211258,0.281592845916748,0.734677016735077,2.88893699645996,3.24170017242432,2.5921106338501,3.31513595581055,4.90279674530029,0.462063610553741,0.388917088508606,0.384702980518341,0.523021340370178,1.38287591934204,4.1826245475747,1.90441082644036,3.86773835112796,2.72675231283822,3.93783106729529,0.250176727771759,4.1826245475747,NA,7.74768352508545,0.462063610553741,2.88893699645996
"2021.MMP00398","Incident","2021.MMP00398","Mediterranean","19.06.2021","2021-06-19",2021,"June",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Sabratah, Libya",32.817824,12.450931,"Uncategorized","","IOM Libya","","",4,"Emails ALASWAD Muad 20.06.2021","","2021-06-19","19.06.2021","day",32.817824,12.450931,2021-06-19,1,0,1,NA,NA,1,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-4.05311584472656,-3.7828369140625,-2.69046020507812,-3.65464782714844,-2.0423583984375,-1.59906005859375,-2.32455444335938,-0.913925170898438,-1.335205078125,-1.806640625,NA,NA,NA,NA,NA,0,0,0,0,0,7.41140222549438,8.82284736633301,5.53863906860352,7.52840614318848,6.2679033279419,0.556519389152527,0.831888496875763,0.787704706192017,0.552609801292419,0.281592845916748,3.53384399414062,3.97243595123291,4.11921501159668,3.69684600830078,3.31513595581055,1.04010188579559,1.58114385604858,1.49565470218658,1.06299567222595,0.523021340370178,4.35714827860647,4.43997843221515,2.84144951268024,3.890915488819,2.72675231283822,0.556519389152527,4.35714827860647,NA,7.41140222549438,1.04010188579559,3.53384399414062
"2021.MMP00427","Incident","2021.MMP00427","Mediterranean","03.02.2021","2021-02-03",2021,"February",2,NA,2,"","","","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Addafineya shore, Misrata, Libya",32.53289729,15.07522178,"Uncategorized","","Libyan Red Crescent","","https://www.facebook.com/Libyan.Red.Crescent.Society.Misurata/posts/4452355601446251",4,"","","2021-02-03","03.02.2021","day",32.53289729,15.07522178,2021-02-03,2,0,2,NA,NA,NA,NA,4,2021,2,1,"Drowning","Presumed drowning","Incident",1,NA,NA,15,32.5,"32_15",2.74937438964844,4.53916931152344,3.90142822265625,4.515380859375,5.80868530273438,-5.18736267089844,-5.23431396484375,-0.436614990234375,0.794876098632812,-5.17788696289062,17.492333984375,17.473291015625,17.480859375,17.5140625,17.5736328125,0,1.9073486328125e-05,0,0,4.48226928710938e-05,7.57531929016113,9.15410614013672,4.61704349517822,7.02200603485107,10.8161468505859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87092761102411,6.92835483511306,3.92578333918672,4.58481104489463,7.78147404716324,NA,5.87092761102411,17.492333984375,7.57531929016113,NA,NA
"2021.MMP00428","Incident","2021.MMP00428","Mediterranean","10.02.2021","2021-02-10",2021,"February",1,NA,1,"","","","","Unknown","Sub-Saharan Africa (P)","Drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Garabulli, Libya",32.75483468,13.71666686,"Uncategorized","","General Administration For Coastal Security Libya","","https://www.facebook.com/GACS.LIBYA/posts/2925804174368605",5,"","","2021-02-10","10.02.2021","day",32.75483468,13.71666686,2021-02-10,1,0,1,NA,NA,NA,NA,5,2021,2,1,"Drowning","Drowning","Incident",1,NA,NA,13.5,33,"33_14",3.09983825683594,7.3465576171875,7.50796508789062,-0.721343994140625,2.80796813964844,0.603179931640625,0.295928955078125,-1.04974365234375,6.93946838378906,-3.98814392089844,NA,NA,NA,NA,NA,0,0,0,0,0,6.95332145690918,13.3720197677612,13.1420125961304,10.4709968566895,9.47766304016113,0.380034267902374,1.20432591438293,1.33758652210236,0.612981975078583,0.755364716053009,4.32881736755371,4.53629398345947,4.7914514541626,3.46956157684326,4.86065292358398,0.722229361534119,2.33055138587952,2.58214569091797,1.16597414016724,1.42546236515045,3.1579777150065,7.35251540420755,7.5809960754917,6.97685879228545,4.87749700226252,0.380034267902374,3.1579777150065,NA,6.95332145690918,0.722229361534119,4.32881736755371
"2021.MMP00433","Incident","2021.MMP00433","Mediterranean","15.05.2021","2021-05-15",2021,"May",1,NA,1,"","1","","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Tunisia","Remains washed ashore at Ras Lamsa, Zarzis, Medinine, Tunisia",33.33194008,11.16826633,"Uncategorized","Zarzis cemetry","Shems FM, Radio Nationale","مدنين :انتشال جثتين بسواحل جرجيس وجربة، مدنين: انتشال جثتين بسواحل جرجيس وجربة","https://archive.vn/zVYSV, https://archive.vn/0Kr6B",3,"Assumed to have been among shipwreck from a boat that sailed from Libya","","2021-05-15","15.05.2021","day",33.33194008,11.16826633,2021-05-15,1,0,1,NA,1,NA,NA,3,2021,5,1,"Drowning","Presumed drowning","Incident",1,NA,NA,11,33.5,"34_11",-4.45550537109375,-2.71549987792969,-4.44050598144531,-4.40263366699219,-2.05763244628906,-3.74571228027344,2.9945068359375,0.717941284179688,-6.0692138671875,-2.43040466308594,22.434228515625,22.627099609375,22.302392578125,22.065576171875,22.134423828125,0,0,0,0,0,9.03137302398682,5.26268005371094,6.38695430755615,10.59375,5.99359703063965,0.80486273765564,0.436547160148621,0.386815011501312,1.02961254119873,0.476647287607193,4.36994457244873,3.6947660446167,3.630615234375,4.61500263214111,4.80499839782715,1.51502251625061,0.812927842140198,0.722689747810364,1.94568836688995,0.887465238571167,5.82081511460693,4.04240161012146,4.49816996775146,7.4979023847603,3.18444942028781,0.80486273765564,5.82081511460693,22.434228515625,9.03137302398682,1.51502251625061,4.36994457244873
"2021.MMP00434","Incident","2021.MMP00434","Mediterranean","15.05.2021","2021-05-15",2021,"May",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Tunisia","Remains washed ashore at Plage d'Aghir, Djerba, Medinine, Tunisia",33.76538163,11.02563647,"Uncategorized","Hôpital Régional Sadok El Mokadem Houmt Souk Djerba","Shems FM, Radio Nationale","مدنين :انتشال جثتين بسواحل جرجيس وجربة، مدنين: انتشال جثتين بسواحل جرجيس وجربة","https://archive.vn/zVYSV, https://archive.vn/0Kr6B",3,"Assumed to have been among shipwreck from a boat that sailed from Libya","","2021-05-15","15.05.2021","day",33.76538163,11.02563647,2021-05-15,1,0,1,NA,NA,1,NA,3,2021,5,1,"Drowning","Presumed drowning","Incident",1,NA,NA,11,34,"34_11",-4.67034912109375,-3.04655456542969,-3.68367004394531,-4.38700866699219,-1.92091369628906,-2.29942321777344,4.3685302734375,3.82341003417969,-4.8035888671875,-0.500717163085938,NA,NA,NA,NA,NA,0,0,0,0,0,9.31164646148682,8.50096130371094,8.03343868255615,10.4365234375,5.88324546813965,0.86760687828064,0.515404582023621,0.410008370876312,1.07697582244873,0.547692239284515,4.49689769744873,3.8258695602417,3.6337890625,4.86671161651611,5.07672691345215,1.64197564125061,0.967224717140198,0.771517872810364,2.04480957984924,1.02320742607117,5.20571878296712,5.32593198136067,5.30922680643104,6.50540629393985,1.98510128356206,0.86760687828064,5.20571878296712,NA,9.31164646148682,1.64197564125061,4.49689769744873
"2021.MMP00435","Incident","2021.MMP00435","Mediterranean","27.06.2021","2021-06-27",2021,"June",2,NA,2,"102","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Tunisia","Remains transported from oil rig after sinking off Taguermess, Djerba, Medinine, Tunisia",33.8134549,11.03207887,"Uncategorized","","Alsharq Alawsat, Alarm Phone","إنقاذ 178 مهاجراً قبالة السواحل التونسية","https://archive.vn/0jgYr, https://archive.vn/1M8Q7",4,"Embarkation from Zuwara, Libya on the night between 25-26 June","","2021-06-27","27.06.2021","day",33.8134549,11.03207887,2021-06-27,2,0,2,102,NA,NA,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,104,0.0192307692307692,11,34,"34_11",-4.77903747558594,-3.44561767578125,-4.89619445800781,-3.599365234375,-5.88760375976562,2.79487609863281,-3.08061218261719,-1.58567810058594,-0.922958374023438,0.519577026367188,NA,NA,NA,NA,NA,0,0,0,0,0,7.83234405517578,8.4229621887207,7.35530614852905,5.11367416381836,10.2688817977905,0.458110332489014,0.472956955432892,0.646681249141693,0.541616261005402,0.462064445018768,3.20283985137939,3.12143516540527,3.70646095275879,3.96998405456543,3.17620277404785,0.846929550170898,0.881800174713135,1.22034466266632,1.01765155792236,0.852139472961426,5.53629222492489,4.62195333028641,5.14656149378439,3.71581515291159,5.91048545538646,0.458110332489014,5.53629222492489,NA,7.83234405517578,0.846929550170898,3.20283985137939
"2021.MMP00449","Incident","2021.MMP00449","Mediterranean","30.06.2021","2021-06-30",2021,"June",7,9,16,"","7","0.0","","Unknown","Western Africa (P)","Drowning","Drowning","Central Mediterranean","Italy","5 nautical miles off Lampedusa - Embarkation on 28 June from Sfax, Tunisia,",35.42625723,12.60431809,"Uncategorized","","IOM Italy, Rai News","Lampedusa, naufraga un barcone: 7 migranti morti","https://archive.ph/Pdeli",4,"","","2021-06-30","30.06.2021","day",35.42625723,12.60431809,2021-06-30,7,9,16,NA,7,0,NA,4,2021,6,1,"Drowning","Drowning","Incident",1,NA,NA,12.5,35.5,"36_12",-2.58470153808594,-2.71560668945312,-2.56680297851562,-3.33958435058594,-3.07534790039062,1.09268188476562,3.29241943359375,5.86074829101562,7.03901672363281,2.054931640625,25.76015625,25.04921875,25.29140625,24.76796875,23.974267578125,0,0,0,0,0,3.19404983520508,5.94029903411865,7.65490531921387,9.85578155517578,3.95299363136292,0.465105444192886,0.407087683677673,0.557482838630676,0.557719707489014,0.58212023973465,3.36334133148193,3.55018329620361,3.63289356231689,3.13545703887939,4.30728435516357,0.868727147579193,0.762004852294922,1.04724383354187,1.0485897064209,1.09873306751251,2.80617813801597,4.26785021041137,6.39819099911524,7.79105769907148,3.69871717708705,0.465105444192886,2.80617813801597,25.76015625,3.19404983520508,0.868727147579193,3.36334133148193
"2021.MMP00455","Incident","2021.MMP00455","Mediterranean","03.07.2021","2021-07-03",2021,"July",NA,3,3,"19","","","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Tunisia","Off the coasts of Al Lawatah, Sfax, Tunisia - embarkation from Sfax a day earlier",35.08259488,10.99725328,"Uncategorized","","Nessma TV, Africa Gate News","إنقاذ 19 مهاجرا غير شرعي من الغرق بسواحل صفاقس والبحث جار عن ثلاثة مفقودين، تونس: إنقاذ 19 مهاجرا من الغرق والبحث جار عن 3 مفقودين","https://archive.vn/bfgdu, https://archive.vn/vNLm0",3,"","","2021-07-03","03.07.2021","day",35.08259488,10.99725328,2021-07-03,0,3,3,19,NA,NA,NA,3,2021,7,1,"Drowning","Presumed drowning","Incident",1,22,0.136363636363636,11,35,"35_11",-4.41360473632812,-4.93896484375,-4.24827575683594,-4.73606872558594,-5.16827392578125,2.57861328125,0.2430419921875,-3.43464660644531,0.972564697265625,-0.302291870117188,28.28994140625,28.082421875,28.031640625,28.3109375,27.7181640625,0,0,0,0,0,6.80422353744507,6.58971500396729,7.21547937393188,7.29756546020508,7.86339139938354,0.256055533885956,0.279130280017853,0.518362998962402,0.442156225442886,0.460994064807892,2.49437141418457,2.87224388122559,3.30621528625488,3.13165187835693,3.04794883728027,0.452048063278198,0.517094373703003,0.963858723640442,0.813063085079193,0.849573612213135,5.11166834045177,4.9449411662592,5.4630251891499,4.83489700653908,5.1771068896295,0.256055533885956,5.11166834045177,28.28994140625,6.80422353744507,0.452048063278198,2.49437141418457
"2021.MMP00456","Incident","2021.MMP00456","Mediterranean","24.06.2021","2021-06-24",2021,"June",1,NA,1,"","","1.0","","Unknown","Sub-Saharan Africa (P)","Presumed drowning","Drowning","Central Mediterranean","Libya","Remains washed ashore at Sabratah, Libya",32.817824,12.450931,"Uncategorized","","IOM Libya","","",4,"Emails ALASWAD Muad 05.07.2021","","2021-06-24","24.06.2021","day",32.817824,12.450931,2021-06-24,1,0,1,NA,NA,1,NA,4,2021,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-2.756591796875,-1.37222290039062,-2.86180114746094,-2.80422973632812,-2.69046020507812,-4.57237243652344,2.421142578125,1.84519958496094,0.0337371826171875,-0.913925170898438,NA,NA,NA,NA,NA,2.86102294921875e-06,0,4.76837158203125e-07,0,0,9.24258041381836,6.76061105728149,3.7259521484375,6.13486003875732,5.53863906860352,0.416372120380402,0.34481555223465,0.389600574970245,0.307663857936859,0.787704706192017,3.00514030456543,3.92959880828857,3.1644458770752,3.06234550476074,4.11921501159668,0.782055795192719,0.638772130012512,0.715730011463165,0.562978148460388,1.49565470218658,5.33904373768167,2.78297090749548,3.40509431821627,2.80443267196734,2.84144951268024,0.416372120380402,5.33904373768167,NA,9.24258041381836,0.782055795192719,3.00514030456543
